ngram,freq_ron,freq_google,freq_google_norm,google_div_ron,google_norm_div_ron
mon mum,0.0003304692663582,0.0,0.0,0.0,0.0
mon beedle,0.0003304692663582,0.0,0.0,0.0,0.0
mom dad,0.0003304692663582,3.0580926879105387e-11,4.603062192039982e-06,9.253788473618093e-08,0.0139288661931141
moaning myrtle,0.0003304692663582,1.9417117853997028e-11,2.922677962818271e-06,5.8756198626200126e-08,0.0088440235154888
mission dumbledore,0.0003304692663582,0.0,0.0,0.0,0.0
miss think,0.0003304692663582,2.2778262718006937e-12,3.428599804450364e-07,6.892702298469498e-09,0.0010374943008267
miss last,0.0003304692663582,1.978825242654778e-11,2.978541394486672e-06,5.987925184273878e-08,0.0090130662597174
miss kill,0.0003304692663582,2.199710482148219e-12,3.3110193794448894e-07,6.6563239189810886e-09,0.0010019144642201
misfits think,0.0003304692663582,0.0,0.0,0.0,0.0
mirror shows,0.0003304692663582,9.457398373829267e-11,1.4235341218312813e-05,2.861808747920985e-07,0.0430761425266183
mirror harry,0.0003304692663582,1.0944553962708322e-12,1.6473818061056037e-07,3.3118220291158262e-09,0.0004984977345275
minute turn,0.0003304692663582,3.3627800883445904e-11,5.061679767260435e-06,1.0175772547331617e-07,0.0153166429757314
minute sleeping,0.0003304692663582,1.9229429928781082e-12,2.894427046949065e-07,5.818825496449661e-09,0.0008758536244068
minute left,0.0003304692663582,3.025524709129294e-10,4.554040645900537e-05,9.15523776982604e-07,0.1378052699449622
ministry us,0.0003304692663582,1.5634934624808142e-13,2.3533811362547082e-08,4.731131217467355e-10,7.121331318307364e-05
ministry snatchers,0.0003304692663582,0.0,0.0,0.0,0.0
ministry magic,0.0003304692663582,0.0,0.0,0.0,0.0
ministry confiscated,0.0003304692663582,1.614592857613291e-12,2.430296298015592e-07,4.885757987138242e-09,0.0007354076597795
ministry blimey,0.0003304692663582,0.0,0.0,0.0,0.0
minister magic,0.0003304692663582,0.0,0.0,0.0,0.0
mind using,0.0003304692663582,2.1690781352738275e-10,3.264911359793167e-05,6.563630437339172e-07,0.0987962177473498
mind see,0.0003304692663582,1.0575945976387823e-10,1.591898677938054e-05,3.2002812524552337e-07,0.0481708539944097
mind matter,0.0003304692663582,3.4397889054603906e-11,5.177593969573793e-06,1.0408801227924045e-07,0.0156673993519316
mind good,0.0003304692663582,3.908121133854378e-11,5.882530867777206e-06,1.1825974551044378e-07,0.0178005384058953
mind everywhere,0.0003304692663582,1.872195998129362e-11,2.818042320674725e-06,5.6652650903399415e-08,0.0085273960623624
might mad,0.0003304692663582,3.906722836712172e-13,5.8804261412808616e-08,1.1821743303892058e-09,0.0001779416950351
might find,0.0003304692663582,2.651230692053437e-08,0.0039906507115405,8.022624074154397e-05,12.07570905312278
might chop,0.0003304692663582,2.319304575544864e-11,3.491033233139274e-06,7.01821564559937e-08,0.0105638665634803
midnight twilight,0.0003304692663582,6.00118589977746e-12,9.033026380094196e-07,1.815958853272817e-08,0.0027333937826167
midnight mum,0.0003304692663582,0.0,0.0,0.0,0.0
merci blimey,0.0003304692663582,0.0,0.0,0.0,0.0
mention dueled,0.0003304692663582,0.0,0.0,0.0,0.0
mental well,0.0003304692663582,1.437380728362097e-09,0.0002163555379615,4.349514084024083e-06,0.6546918578715873
mental think,0.0003304692663582,7.533779373715959e-13,1.1339896640613882e-07,2.2797216384866474e-09,0.000343145272345
mental scabbers,0.0003304692663582,0.0,0.0,0.0,0.0
mental open,0.0003304692663582,1.542517418461241e-12,2.321807850217052e-07,4.66765770826412e-09,0.0007025790554757
mental one,0.0003304692663582,1.823130671410644e-10,2.7441888527102423e-05,5.516793411689087e-07,0.0830391546830191
mental let,0.0003304692663582,1.3048418807006561e-12,1.964056992578389e-07,3.948451531000528e-09,0.0005943236459542
mental hermione,0.0003304692663582,0.0,0.0,0.0,0.0
mental come,0.0003304692663582,1.1334274007083526e-12,1.7060427358032365e-07,3.429751314543773e-09,0.0005162485318541
menace actually,0.0003304692663582,7.32415742318639e-13,1.1024372235837379e-07,2.2162900362563933e-09,0.0003335975038564
memory charm,0.0003304692663582,1.0890092212015424e-11,1.6391841858530249e-06,3.295341903356153e-08,0.0049601713463916
mellow turn,0.0003304692663582,4.118403466141494e-13,6.199049283726909e-08,1.2462288888545242e-09,0.0001875832313255
meetings know,0.0003304692663582,4.824103532853092e-12,7.261273888246574e-07,1.4597737290414722e-08,0.0021972614785836
meetings already,0.0003304692663582,3.5418230604539895e-11,5.331176482950354e-06,1.0717556580934705e-07,0.0161321400374091
meeting piss,0.0003304692663582,0.0,0.0,0.0,0.0
meeting could,0.0003304692663582,8.04316406608646e-10,0.0001210662599055,2.4338614463979744e-06,0.3663465024741591
meant good,0.0003304692663582,1.895454606965437e-10,2.8530513390069765e-05,5.73564564067791e-07,0.0863333335183586
means reckon,0.0003304692663582,7.452241280501914e-13,1.1217164940698975e-07,2.255048211480075e-09,0.0003394314111055
means know,0.0003304692663582,2.625403331186828e-11,3.951775189946578e-06,7.944470480172033e-08,0.0119580717247793
mean think,0.0003304692663582,5.274452321157268e-11,7.93914198847422e-06,1.596049272382328e-07,0.024023843657125
mean right,0.0003304692663582,4.3782076748943546e-10,6.590108369467133e-05,1.324845642423147e-06,0.1994166792600927
mean really,0.0003304692663582,1.1590690257399556e-09,0.0001744638686538,3.50734287188941e-06,0.5279276665464943
mean point,0.0003304692663582,1.5614654427345748e-10,2.3503285469543483e-05,4.724994429715234e-07,0.0711209418308447
mean people,0.0003304692663582,8.75065069165947e-10,0.0001317153973578,2.647946899296386e-06,0.3985707924048789
mean open,0.0003304692663582,1.6521190699594114e-10,2.486781011491989e-05,4.999312305697613e-07,0.0752499934077541
mean hog,0.0003304692663582,1.936257717352641e-12,2.914468462001147e-07,5.8591158527096e-09,0.0008819181566016
mean get,0.0003304692663582,9.869842311235458e-11,1.485615467570599e-05,2.986614283380109e-07,0.0449547240486902
mean every,0.0003304692663582,5.839318044829878e-10,8.789381769137386e-05,1.7669776403656745e-06,0.2659666923341204
mean could,0.0003304692663582,1.18137320321655e-10,1.7782110882096155e-05,3.5748353129335905e-07,0.0538086675292276
mean brother,0.0003304692663582,2.379295950000336e-11,3.58133266346595e-06,7.199749544701641e-08,0.0108371126396489
mean bits,0.0003304692663582,7.07843055783176e-12,1.0654502464409613e-06,2.141933086800077e-08,0.0032240524457306
mean always,0.0003304692663582,1.4680392463743434e-10,2.2097027922439123e-05,4.442286759529149e-07,0.0668656064933066
mclaggen spot,0.0003304692663582,0.0,0.0,0.0,0.0
mclaggen slug,0.0003304692663582,0.0,0.0,0.0,0.0
mcgonagall sort,0.0003304692663582,0.0,0.0,0.0,0.0
mcgonagall go,0.0003304692663582,0.0,0.0,0.0,0.0
mcgonagall face,0.0003304692663582,0.0,0.0,0.0,0.0
maybe saw,0.0003304692663582,3.1648784322600766e-11,4.763796830465887e-06,9.576922136019824e-08,0.014415249208991
maybe notice,0.0003304692663582,5.3386156398740815e-12,8.035721058058593e-07,1.6154650926260375e-08,0.0024316091921687
maybe mom,0.0003304692663582,2.01329985659844e-10,3.030432821014254e-05,6.092245366067408e-07,0.0917008971638992
maybe horcruxes,0.0003304692663582,0.0,0.0,0.0,0.0
maybe growing,0.0003304692663582,2.2012152496520528e-11,3.3132843658634146e-06,6.66087734544769e-08,0.0100259984911035
maybe fit,0.0003304692663582,8.11511726837359e-12,1.221493044657972e-06,2.4556344854100612e-08,0.0036962379531353
maybe dying,0.0003304692663582,6.552193244084812e-11,9.862406432616567e-06,1.9826936756602362e-07,0.0298436418651003
maybe could,0.0003304692663582,1.9539691113522087e-10,2.9411277743267767e-05,5.912710530952297e-07,0.0889985264511359
maybe bit,0.0003304692663582,2.675868118024158e-12,4.027735134927508e-07,8.097176925141804e-09,0.0012187926518291
may chosen,0.0003304692663582,3.272640948429734e-12,4.926001712567929e-07,9.903011509949236e-09,0.0014906081182231
matter find,0.0003304692663582,9.520917017850508e-12,1.4330949919101924e-06,2.8810294896018132e-08,0.0043365454455206
matter could,0.0003304692663582,1.546404203770123e-09,0.0002327658266254,4.679419120608799e-06,0.704349391368528
mate yeah,0.0003304692663582,0.0,0.0,0.0,0.0
mate worried,0.0003304692663582,6.434418354169254e-13,9.685130856540953e-08,1.947054993971785e-09,0.0002930720597189
mate whole,0.0003304692663582,5.059714570023239e-13,7.615917245366742e-08,1.531069628889165e-09,0.0002304576558448
mate wanted,0.0003304692663582,2.00774971710946e-11,3.022078712800572e-06,6.075450643973752e-08,0.0091448101849353
mate still,0.0003304692663582,2.454628302007977e-11,3.6947234389433097e-06,7.427705241876782e-08,0.0111802331262434
mate something,0.0003304692663582,2.9715317898434037e-12,4.472770131640041e-07,8.991855196066919e-09,0.0013534602418343
mate really,0.0003304692663582,1.287324732379603e-11,1.937690060186916e-06,3.895444640181017e-08,0.0058634501221261
mate put,0.0003304692663582,2.097708612045872e-11,3.157485461509168e-06,6.34766626005136e-08,0.0095545510065275
mate mum,0.0003304692663582,0.0,0.0,0.0,0.0
mate harry,0.0003304692663582,8.788320764554782e-12,1.3228240989151287e-06,2.659345863354508e-08,0.0040028657233175
mate go,0.0003304692663582,1.7128722828839293e-11,2.578227166333318e-06,5.18315152800722e-08,0.0078017154053252
mate favor,0.0003304692663582,0.0,0.0,0.0,0.0
mate dumbledore,0.0003304692663582,0.0,0.0,0.0,0.0
match mclaggen,0.0003304692663582,0.0,0.0,0.0,0.0
massive yeah,0.0003304692663582,0.0,0.0,0.0,0.0
map sure,0.0003304692663582,8.43175637494999e-13,1.2691537812263914e-07,2.551449479060088e-09,0.0003840459341991
map remember,0.0003304692663582,1.6844742127800778e-12,2.53548219547658e-07,5.097218967872958e-09,0.0007672369123512
map oh,0.0003304692663582,4.500877142218521e-13,6.774751297194533e-08,1.3619654232354426e-09,0.0002050039742531
many classes,0.0003304692663582,1.471147547376412e-09,0.0002214381428336,4.45169247836141e-06,0.6700718202146797
managed weak,0.0003304692663582,2.525890220636209e-12,3.801987370042131e-07,7.64334380764583e-09,0.0011504813781748
man mean,0.0003304692663582,1.4526094339415844e-10,2.1864777322186615e-05,4.3955961471076163e-07,0.0661628161769424
malfoy tell,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy stupify,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy skin,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy see,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy malfoy,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy lost,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy knows,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy green,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy eat,0.0003304692663582,0.0,0.0,0.0,0.0
malfoy believe,0.0003304692663582,0.0,0.0,0.0,0.0
making lines,0.0003304692663582,9.264203821102368e-11,1.3944543445936303e-05,2.80334807626582e-07,0.0421961884674069
making excuses,0.0003304692663582,1.8148599523216797e-09,0.000273173970933,5.491766215725881e-06,0.8266244360435748
makes long,0.0003304692663582,2.4105804494360967e-10,3.62842230764807e-05,7.294416439994264e-07,0.1097960590294401
make sure,0.0003304692663582,2.670249058942389e-07,0.0401927728846772,0.000808017365236,121.62333074904396
make move,0.0003304692663582,3.4771630391573166e-11,5.233849773219206e-06,1.0521895356490956e-07,0.0158376294137626
make house,0.0003304692663582,3.353590458345664e-10,5.047847472845644e-05,1.014796472695486e-06,0.1527478645283224
make fool,0.0003304692663582,1.405844513942972e-11,2.116086852305056e-06,4.2540854991918035e-08,0.0064032788150756
make food,0.0003304692663582,1.0500887666507024e-09,0.00015806008494,3.177568607885302e-06,0.4782898170285228
maintenance department,0.0003304692663582,1.083888782635397e-09,0.000163147686643,3.279847456254996e-06,0.493684899781806
mail ow,0.0003304692663582,0.0,0.0,0.0,0.0
magical maintenance,0.0003304692663582,8.886899768713076e-13,1.337662278567559e-07,2.68917587001281e-09,0.0004047766054945
magic shut,0.0003304692663582,1.2476728927129657e-12,1.8780058378165865e-07,3.775458173349761e-09,0.0005682845665233
magic heading,0.0003304692663582,3.4701159987821353e-13,5.22324251947408e-08,1.0500571012315651e-09,0.0001580553186392
madeye died,0.0003304692663582,0.0,0.0,0.0,0.0
made think,0.0003304692663582,1.017498242186798e-11,1.5315453673437529e-06,3.078949680857518e-08,0.0046344562815825
made one,0.0003304692663582,1.232938841615989e-08,0.0018558280425495,3.730872934730307e-05,5.615735656755449
made looks,0.0003304692663582,8.090218527563608e-12,1.2177452690295574e-06,2.4481001264409606e-08,0.0036848971840837
made everything,0.0003304692663582,3.0154112521367924e-09,0.0004538817800727,9.12463444896673e-06,1.3734462665002465
mad two,0.0003304692663582,4.978379411857259e-12,7.493491004684935e-07,1.5064576100281382e-08,0.0022675303780178
mad true,0.0003304692663582,9.90475592127835e-13,1.490870688218795e-07,2.997179141779088e-09,0.000451137470255
mad rubbish,0.0003304692663582,7.993046544636544e-13,1.2031188751826549e-07,2.418695884407228e-09,0.0003640637716303
mad rate,0.0003304692663582,7.036462447066035e-12,1.0591331774815816e-06,2.1292335364823672e-08,0.0032049369950595
mad put,0.0003304692663582,2.880547001569008e-12,4.335819201208044e-07,8.716535226748573e-09,0.0013120188902856
mad oy,0.0003304692663582,0.0,0.0,0.0,0.0
mad last,0.0003304692663582,2.3489658066175616e-11,3.5356795225927773e-06,7.107970530825358e-08,0.0106989662353666
mad hatter,0.0003304692663582,6.56701818419278e-10,9.884721034649405e-05,1.987179702536908e-06,0.2991116585085169
mad ahem,0.0003304692663582,0.0,0.0,0.0,0.0
lying tattoo,0.0003304692663582,0.0,0.0,0.0,0.0
lurking scabbers,0.0003304692663582,0.0,0.0,0.0,0.0
lunatic looks,0.0003304692663582,2.0772751077596757e-12,3.1267288100176974e-07,6.285834476081323e-09,0.0009461481379114
lunatic going,0.0003304692663582,3.000914526612864e-12,4.516997229548763e-07,9.080767357531314e-09,0.0013668433616615
luna keep,0.0003304692663582,0.0,0.0,0.0,0.0
luna always,0.0003304692663582,3.703335617090959e-12,5.574286296441101e-07,1.1206293577318217e-08,0.0016867790333032
lucky plant,0.0003304692663582,7.237439927482884e-12,1.089384446359581e-06,2.1900493220565112e-08,0.0032964773346843
lucky panic,0.0003304692663582,0.0,0.0,0.0,0.0
luck slughorn,0.0003304692663582,0.0,0.0,0.0,0.0
luck got,0.0003304692663582,3.208092716840018e-11,4.828843269474214e-06,9.707688561158739e-08,0.0146120797334302
luck flush,0.0003304692663582,0.0,0.0,0.0,0.0
lovegood say,0.0003304692663582,0.0,0.0,0.0,0.0
love think,0.0003304692663582,1.8460319783203565e-11,2.7786600577201957e-06,5.5860927663978843e-08,0.008408225334662
love introduce,0.0003304692663582,5.744035469738245e-13,8.645961780365179e-08,1.738145133142944e-09,0.0002616268034738
lot bigger,0.0003304692663582,9.024762438480408e-10,0.0001358413462644,2.730893113884409e-06,0.4110559137961417
lost skis,0.0003304692663582,6.024249136162073e-13,9.067741322465884e-08,1.8229377886028014e-09,0.0002743898524178
lost packet,0.0003304692663582,1.1545946320700908e-10,1.7379037983460965e-05,3.493803356644399e-07,0.0525889689379574
lost last,0.0003304692663582,2.0261299064339242e-10,3.0497447004589732e-05,6.131069096869587e-07,0.0922852746358965
lost anything,0.0003304692663582,3.9457962123076334e-10,5.939239655544137e-05,1.1939979338443935e-06,0.1797213919767812
looks bit,0.0003304692663582,9.97773305842577e-13,1.5018552572024166e-07,3.0192620234799e-09,0.0004544614008294
looking seamus,0.0003304692663582,0.0,0.0,0.0,0.0
looking people,0.0003304692663582,1.006971383635654e-09,0.0001515700267295,3.047095406881754e-06,0.4586509008835641
looking giants,0.0003304692663582,3.980226627280092e-12,5.991064553475618e-07,1.2044165774150604e-08,0.0018128961338818
looking feet,0.0003304692663582,2.114246473058162e-11,3.1823783638936598e-06,6.397709827474554e-08,0.009629876929143
looking big,0.0003304692663582,6.712241913759571e-11,1.0103312793361816e-05,2.0311244031038226e-07,0.0305726245127155
looking ages,0.0003304692663582,5.148761705126456e-13,7.749951606890019e-08,1.5580152919714006e-09,0.0002345135356245
looked like,0.0003304692663582,1.3217881441563345e-07,0.0198956462513562,0.0003999730924217,60.20422555660914
looked hundred,0.0003304692663582,1.794649948436189e-13,2.7013194721829792e-08,5.430610743968378e-10,8.174192722826403e-05
look wanted,0.0003304692663582,2.441480945566733e-12,3.6749339474085366e-07,7.3879213412855764e-09,0.0011120350124859
look one,0.0003304692663582,5.22277056455754e-10,7.861350252218847e-05,1.5804103728352489e-06,0.2378844586321629
look old,0.0003304692663582,1.027128675271149e-09,0.0001546041161601,3.1080913713707663e-06,0.4678320555005036
look mum,0.0003304692663582,2.4606542252951192e-11,3.7037937002093705e-06,7.445939685743677e-08,0.0112076797368345
look mcgonagall,0.0003304692663582,0.0,0.0,0.0,0.0
look inside,0.0003304692663582,4.621543735827154e-09,0.00069563794856,1.3984791344614185e-05,2.105000432342837
look got,0.0003304692663582,2.1397508421309072e-11,3.2207677160132645e-06,6.474886048288688e-08,0.0097460431086569
look funny,0.0003304692663582,4.181526086700584e-10,6.294061887271167e-05,1.2653297938357066e-06,0.190458312708842
look fora,0.0003304692663582,8.251345288835568e-12,1.241998180194378e-06,2.4968570844018597e-08,0.0037582864932685
look face,0.0003304692663582,1.2556516230877696e-11,1.8900154777709053e-06,3.799601811463921e-08,0.0057191868357352
look die,0.0003304692663582,1.035579574568873e-11,1.558761513472569e-06,3.1336637926456816e-08,0.0047168123397684
long story,0.0003304692663582,7.980603657348293e-09,0.0012012459632116,2.414930666713803e-05,3.6349702846787615
long reckon,0.0003304692663582,2.1826626908253189e-13,3.285358926442124e-08,6.604737302437987e-10,9.941496111414731e-05
long really,0.0003304692663582,3.405094181771925e-11,5.125371232341205e-06,1.030381499404274e-07,0.0155093733490658
long heart,0.0003304692663582,6.301623798608835e-11,9.485247576212205e-06,1.906871361459199e-07,0.0287023591656206
lockhart teach,0.0003304692663582,0.0,0.0,0.0,0.0
lockhart memory,0.0003304692663582,0.0,0.0,0.0,0.0
locked think,0.0003304692663582,0.0,0.0,0.0,0.0
locked school,0.0003304692663582,6.222448160071393e-12,9.366071859359966e-07,1.8829128132377668e-08,0.0028341733446425
loads old,0.0003304692663582,7.66134672124681e-13,1.1531911891387486e-07,2.3183235178494854e-09,0.0003489556538334
loads according,0.0003304692663582,3.6501858724819167e-11,5.494284934515861e-06,1.104546245013124e-07,0.0166257062118464
load horcruxes,0.0003304692663582,0.0,0.0,0.0,0.0
liver tripe,0.0003304692663582,0.0,0.0,0.0,0.0
little scary,0.0003304692663582,7.88275143445308e-10,0.0001186517179175,2.385320584065709e-06,0.3590400984186518
little pub,0.0003304692663582,1.6572191819537624e-10,2.494457735218897e-05,5.014745244592521e-07,0.0754822910677303
little git,0.0003304692663582,3.828813928111889e-11,5.763157115061094e-06,1.1585990946467582e-07,0.0174393134301763
little collar,0.0003304692663582,3.579547045751978e-11,5.387958885637071e-06,1.0831709360446425e-07,0.0163039635879391
little bit,0.0003304692663582,6.744843808806118e-08,0.0101523853904975,0.0002040989736544,30.721118191648294
listen radio,0.0003304692663582,6.104957278568963e-12,9.189223774705344e-07,1.8473600724951285e-08,0.002780659114226
listen idiot,0.0003304692663582,0.0,0.0,0.0,0.0
liquorice wand,0.0003304692663582,0.0,0.0,0.0,0.0
lips getting,0.0003304692663582,1.3319788432537244e-11,2.0049037356573837e-06,4.03056797968612e-08,0.0060668387040997
lion one,0.0003304692663582,2.855174093494932e-11,4.297627725089744e-06,8.639756806916414e-08,0.0130046214961226
lines always,0.0003304692663582,1.1027664487032403e-10,1.65989165951159e-05,3.336971273776295e-07,0.050228321616825
likely top,0.0003304692663582,2.1583133407017743e-11,3.248708116805934e-06,6.531056168964138e-08,0.0098305907614556
likely smells,0.0003304692663582,8.18027378760507e-13,1.2313004488424498e-07,2.475350848129509e-09,0.0003725915158197
liked flames,0.0003304692663582,0.0,0.0,0.0,0.0
like yes,0.0003304692663582,1.0408997295301236e-10,1.5667694473899216e-05,3.149762581558428e-07,0.0474104434780231
like wizard,0.0003304692663582,1.5418428987324234e-11,2.320792558472044e-06,4.6656166115647186e-08,0.007022718281937
like whisper,0.0003304692663582,1.9906872498637688e-11,2.996396169497668e-06,6.023819618088289e-08,0.0090670948089007
like walk,0.0003304692663582,1.1061365797108087e-10,1.6649644039331332e-05,3.347169290205198e-07,0.0503818228630209
like two,0.0003304692663582,1.1374216753823861e-08,0.0017120549455735,3.4418379897073985e-05,5.1806782653058985
like time,0.0003304692663582,1.4706070135497191e-09,0.0002213567813094,4.450056823001837e-06,0.6698256202425656
like spiders,0.0003304692663582,3.463825589695054e-10,5.21377415235896e-05,1.0481536234418145e-06,0.1577688058503958
like something,0.0003304692663582,1.5851759464595862e-08,0.0023860177605881,4.796742413987123e-05,7.220089743540384
like pig,0.0003304692663582,1.2376943076915288e-10,1.8629860028639664e-05,3.745262975074892e-07,0.0563739564466685
like parents,0.0003304692663582,4.787563458115629e-10,7.206273515895776e-05,1.448716702425915e-06,0.2180618365910251
like never,0.0003304692663582,1.872618916910696e-09,0.0002818678900939,5.6665448425722585e-06,0.8529322354243357
like mummies,0.0003304692663582,7.851692171359547e-11,1.1818421174871444e-05,2.3759220510536055e-07,0.0357625424751641
like locked,0.0003304692663582,2.9003941270241858e-11,4.365693231241394e-06,8.77659262837595e-08,0.0132105877177376
like leave,0.0003304692663582,7.756673576749182e-11,1.167539853133915e-05,2.3471694243245066e-07,0.0353297559558353
like hell,0.0003304692663582,8.999370422013884e-09,0.0013545914388238,2.723209489701638e-05,4.098993693881394
like hear,0.0003304692663582,2.024758457144253e-11,3.047680385535314e-06,6.126919091319042e-08,0.0092222808466306
like harry,0.0003304692663582,7.676063498519164e-10,0.0001155406368597,2.322776814652101e-06,0.3496259671376228
like handle,0.0003304692663582,3.9934896750733376e-11,6.011028184430839e-06,1.208429975677297e-07,0.0181893712860893
like frankie,0.0003304692663582,1.1717958775815289e-10,1.7637952316511467e-05,3.545854325562015e-07,0.0533724437097683
like first,0.0003304692663582,8.308731839953801e-10,0.0001250636043422,2.514222254770238e-06,0.3784424667398099
like always,0.0003304692663582,1.8568882404928774e-09,0.000279500097837,5.618943815731936e-06,0.8457672960548662
lights know,0.0003304692663582,1.641125671849888e-12,2.470233672884484e-07,4.966046283018192e-09,0.0007474927094149
light right,0.0003304692663582,1.943517770807e-10,2.9253963445012615e-05,5.881084774462492e-07,0.0885224933846158
light immortal,0.0003304692663582,3.8938596640433966e-12,5.861064405119169e-07,1.178281934339634e-08,0.0017735580889892
light appeared,0.0003304692663582,1.2208189826252042e-09,0.0001837585147259,3.6941982414241886e-06,0.5560532655607242
life well,0.0003304692663582,9.842004928452251e-10,0.0001481425365526,2.9781906913499105e-06,0.4482793156084751
life think,0.0003304692663582,5.846596374439133e-11,8.800337161031825e-06,1.7691800629054357e-07,0.0266298202492846
life lead,0.0003304692663582,1.2146957410344924e-10,1.8283684018119694e-05,3.675669312370693e-07,0.055326427838835
life hermione,0.0003304692663582,4.507134875361916e-13,6.784170480253995e-08,1.3638590132846343e-09,0.0002052889987325
lie said,0.0003304692663582,2.009618405810813e-10,3.024891475913965e-05,6.081105295984049e-07,0.0915332160611645
lie chamber,0.0003304692663582,4.625163315420214e-13,6.961827701752084e-08,1.3995744192462782e-09,0.000210664906255
liar saved,0.0003304692663582,0.0,0.0,0.0,0.0
leviosar honestly,0.0003304692663582,0.0,0.0,0.0,0.0
leviosar clever,0.0003304692663582,0.0,0.0,0.0,0.0
leviosa leviosar,0.0003304692663582,0.0,0.0,0.0,0.0
leviosa cool,0.0003304692663582,0.0,0.0,0.0,0.0
lets go,0.0003304692663582,3.018782864163401e-09,0.0004543892774389,9.134836946959245e-06,1.3749819535302494
let us,0.0003304692663582,2.899662777035958e-07,0.0436459239819821,0.0008774379563311,132.0725659694894
let think,0.0003304692663582,1.5185559154683767e-11,2.285740830755236e-06,4.595150200207706e-08,0.0069166517538659
let spoil,0.0003304692663582,2.3450607073103675e-12,3.5298015401993175e-07,7.096153700321788e-09,0.0010681179460644
let see,0.0003304692663582,1.1251228522533332e-10,1.693542672228845e-05,3.404621750918882e-07,0.0512466012616492
let say,0.0003304692663582,7.542403935083343e-11,1.135287838982968e-05,2.2823314307564178e-07,0.0343538100076275
let rehash,0.0003304692663582,0.0,0.0,0.0,0.0
let open,0.0003304692663582,2.8526610427037127e-11,4.293845063717357e-06,8.632152315222185e-08,0.0129931751628098
let man,0.0003304692663582,2.9667910185590453e-10,4.465634290026605e-05,8.977509622160451e-07,0.1351300936162167
let know,0.0003304692663582,7.821761844520732e-11,1.1773369840616012e-05,2.366865134152179e-07,0.0356262171377071
let gets,0.0003304692663582,6.354197169590919e-13,9.564381376581439e-08,1.9227800635183793e-09,0.0002894181804553
let face,0.0003304692663582,4.935612515370879e-12,7.429117977318699e-07,1.4935163471513576e-08,0.0022480510999368
let breathe,0.0003304692663582,3.877587753857284e-12,5.836571813751331e-07,1.1733580543173158e-08,0.0017661466308413
let best,0.0003304692663582,8.528470028038577e-12,1.283711186950098e-06,2.580715030484697e-08,0.0038845100517113
leg better,0.0003304692663582,1.391880425333996e-11,2.0950680098820056e-06,4.2118301670610384e-08,0.0063396757979035
left saving,0.0003304692663582,1.1366758148865422e-12,1.710932271214254e-07,3.4395810158469754e-09,0.0005177281052694
left know,0.0003304692663582,9.774385892399366e-12,1.4712473016131383e-06,2.9577291710403053e-08,0.0044519943346817
left deluminator,0.0003304692663582,0.0,0.0,0.0,0.0
left brilliant,0.0003304692663582,3.5083788494191586e-12,5.280836025983295e-07,1.0616354398343296e-08,0.0015979809814626
leaving place,0.0003304692663582,2.2132946579314588e-11,3.3314663744640563e-06,6.697429634901176e-08,0.0100810172491291
leave yeah,0.0003304692663582,0.0,0.0,0.0,0.0
leave mum,0.0003304692663582,3.114621732566493e-11,4.688150099687984e-06,9.424845362747024e-08,0.014186342201657
leave happens,0.0003304692663582,4.644557870275626e-13,6.991020519399276e-08,1.405443211545526e-09,0.000211548280917
leave alone,0.0003304692663582,9.503771983483084e-10,0.0001430514309519,2.875841402202231e-06,0.4328736300607377
least warned,0.0003304692663582,3.467318495019101e-11,5.2190316975278985e-06,1.049210576592871e-07,0.0157927899167207
least got,0.0003304692663582,2.90521720365467e-10,4.3729529594291165e-05,8.791187258259796e-07,0.1323255565523365
leaky cauldron,0.0003304692663582,3.1193237054155417e-11,4.695227541629172e-06,9.43907353258825e-08,0.0142077585409711
lead like,0.0003304692663582,1.449419736412304e-10,2.181676577512293e-05,4.385944122384013e-07,0.0660175332355277
lead bloody,0.0003304692663582,6.191862099215837e-13,9.320033509742824e-08,1.873657471222874e-09,0.0002820242140048
laying thick,0.0003304692663582,6.418654344560997e-12,9.661402760623657e-07,1.942284804664326e-08,0.0029235404753649
law got,0.0003304692663582,1.8172509747736687e-10,2.7353386928058943e-05,5.499001449665599e-07,0.0827713488443135
lavender get,0.0003304692663582,0.0,0.0,0.0,0.0
lav well,0.0003304692663582,2.2153150584075694e-13,3.3345074951865016e-08,6.703543366741887e-10,0.0001009021968043
lav come,0.0003304692663582,0.0,0.0,0.0,0.0
laugh days,0.0003304692663582,0.0,0.0,0.0,0.0
later go,0.0003304692663582,3.6144419587695137e-10,5.440482949227599e-05,1.0937301367237497e-06,0.1646290140436414
late ruined,0.0003304692663582,4.0415783118510497e-13,6.083411531964192e-08,1.222981597166234e-09,0.0001840840329572
late bloody,0.0003304692663582,9.069097304643285e-12,1.365086777257172e-06,2.7443088443852962e-08,0.0041307525879805
last year,0.0003304692663582,1.722430048982261e-07,0.0259261358174234,0.000521207332822,78.45248698353019
last week,0.0003304692663582,6.478672054150876e-08,0.0097517418307761,0.0001960446163586,29.50877077993121
